ID,Name,DRAJ2000,DDECJ2000,Label
26709,n/a,0,0,
26712,n/a,0,0,
26713,n/a,0,0,
26714,n/a,0,0,
26711,n/a,0,0,
26716,n/a,0,0,
26715,n/a,0,0,
26717,n/a,0,0,
26719,n/a,0,0,
26718,n/a,0,0,
26720,n/a,0,0,
26722,n/a,0,0,
26721,n/a,0,0,
26723,n/a,0,0,
26724,n/a,0,0,
26725,n/a,0,0,
26727,n/a,0,0,
26728,n/a,0,0,
26730,n/a,0,0,
26729,n/a,0,0,
26732,n/a,0,0,
26731,n/a,0,0,
26733,n/a,0,0,
26726,n/a,0,0,
26735,n/a,0,0,
26737,n/a,0,0,
26736,n/a,0,0,
26738,n/a,0,0,
26734,n/a,0,0,
26740,n/a,0,0,
26741,n/a,0,0,
26742,n/a,0,0,
26739,n/a,0,0,
26743,n/a,0,0,
26744,n/a,0,0,
26745,n/a,0,0,
26747,n/a,0,0,
26748,n/a,0,0,
26746,n/a,0,0,
26749,n/a,0,0,
26751,n/a,0,0,
26750,n/a,0,0,
26752,n/a,0,0,
26754,n/a,0,0,
26753,n/a,0,0,
26755,n/a,0,0,
26756,n/a,0,0,
26759,n/a,0,0,
26760,n/a,0,0,
26758,n/a,0,0,
26761,n/a,0,0,
26757,n/a,0,0,
26763,n/a,0,0,
26762,n/a,0,0,
26765,n/a,0,0,
26764,n/a,0,0,
26766,n/a,0,0,
26767,n/a,0,0,
26769,n/a,0,0,
26768,n/a,0,0,
26771,n/a,0,0,
26774,n/a,0,0,
26772,n/a,0,0,
26773,n/a,0,0,
26770,n/a,0,0,
26776,n/a,0,0,
26777,n/a,0,0,
26778,n/a,0,0,
26779,n/a,0,0,
26775,n/a,0,0,
26780,n/a,0,0,
26781,n/a,0,0,
26782,n/a,0,0,
26783,n/a,0,0,
26785,n/a,0,0,
26786,n/a,0,0,
26784,n/a,0,0,
26787,n/a,0,0,
26788,n/a,0,0,
26789,n/a,0,0,
26790,n/a,0,0,
26792,n/a,0,0,
26791,n/a,0,0,
26793,n/a,0,0,
26794,n/a,0,0,
26796,n/a,0,0,
26797,n/a,0,0,
26795,n/a,0,0,
26798,n/a,0,0,
26800,n/a,0,0,
26799,n/a,0,0,
26801,n/a,0,0,
26803,n/a,0,0,
26802,n/a,0,0,
26805,n/a,0,0,
26804,n/a,0,0,
26806,n/a,0,0,
26807,n/a,0,0,
26809,n/a,0,0,
26808,n/a,0,0,
26810,n/a,0,0,
26811,n/a,0,0,
26812,n/a,0,0,
26813,n/a,0,0,
26814,n/a,0,0,
26815,n/a,0,0,
26816,n/a,0,0,
26817,n/a,0,0,
26818,n/a,0,0,
26819,n/a,0,0,
26820,n/a,0,0,
26821,n/a,0,0,
26822,n/a,0,0,
26824,n/a,0,0,
26823,n/a,0,0,
26825,n/a,0,0,
26826,n/a,0,0,
26827,n/a,0,0,
26829,n/a,0,0,
26828,n/a,0,0,
26830,n/a,0,0,
26831,n/a,0,0,
26832,n/a,0,0,
26833,n/a,0,0,
26834,n/a,0,0,
26835,n/a,0,0,
26837,n/a,0,0,
26836,n/a,0,0,
26838,n/a,0,0,
26840,n/a,0,0,
26839,n/a,0,0,
26842,n/a,0,0,
26841,n/a,0,0,
26844,n/a,0,0,
26846,n/a,0,0,
26845,n/a,0,0,
26843,n/a,0,0,
26847,n/a,0,0,
26848,n/a,0,0,
26850,n/a,0,0,
26849,n/a,0,0,
26852,n/a,0,0,
26853,n/a,0,0,
26854,n/a,0,0,
26855,n/a,0,0,
26856,n/a,0,0,
26851,n/a,0,0,
26859,n/a,0,0,
26861,n/a,0,0,
26858,n/a,0,0,
26862,n/a,0,0,
26857,n/a,0,0,
26860,n/a,0,0,
26863,n/a,0,0,
26865,n/a,0,0,
26866,n/a,0,0,
26864,n/a,0,0,
26868,n/a,0,0,
26867,n/a,0,0,
26870,n/a,0,0,
26869,n/a,0,0,
26872,n/a,0,0,
26873,n/a,0,0,
26876,n/a,0,0,
26875,n/a,0,0,
26874,n/a,0,0,
26871,n/a,0,0,
26877,n/a,0,0,
26879,n/a,0,0,
26881,n/a,0,0,
26882,n/a,0,0,
26878,n/a,0,0,
26880,n/a,0,0,
26884,n/a,0,0,
26883,n/a,0,0,
26885,n/a,0,0,
26887,n/a,0,0,
26890,n/a,0,0,
26889,n/a,0,0,
26892,n/a,0,0,
26886,n/a,0,0,
26888,n/a,0,0,
26891,n/a,0,0,
26893,n/a,0,0,
26896,n/a,0,0,
26894,n/a,0,0,
26895,n/a,0,0,
26897,n/a,0,0,
26898,n/a,0,0,
26900,n/a,0,0,
26901,n/a,0,0,
26902,n/a,0,0,
26903,n/a,0,0,
26905,n/a,0,0,
26904,n/a,0,0,
26899,n/a,0,0,
26908,n/a,0,0,
26907,n/a,0,0,
26906,n/a,0,0,
26909,n/a,0,0,
26910,n/a,0,0,
26911,n/a,0,0,
26913,n/a,0,0,
26912,n/a,0,0,
26915,n/a,0,0,
26919,n/a,0,0,
26917,n/a,0,0,
26918,n/a,0,0,
26914,n/a,0,0,
26916,n/a,0,0,
26922,n/a,0,0,
26921,n/a,0,0,
26920,n/a,0,0,
26924,n/a,0,0,
26923,n/a,0,0,
26925,n/a,0,0,
26927,n/a,0,0,
26926,n/a,0,0,
26929,n/a,0,0,
26928,n/a,0,0,
26930,n/a,0,0,
26932,n/a,0,0,
26933,n/a,0,0,
26934,n/a,0,0,
26936,n/a,0,0,
26935,n/a,0,0,
26937,n/a,0,0,
26931,n/a,0,0,
26938,n/a,0,0,
26939,n/a,0,0,
26940,n/a,0,0,
26941,n/a,0,0,
26942,n/a,0,0,
26943,n/a,0,0,
26944,n/a,0,0,
26945,n/a,0,0,
26946,n/a,0,0,
26947,n/a,0,0,
26948,n/a,0,0,
26949,n/a,0,0,
26950,n/a,0,0,
26951,n/a,0,0,
26952,n/a,0,0,
26953,n/a,0,0,
26956,n/a,0,0,
26954,n/a,0,0,
26955,n/a,0,0,
26957,n/a,0,0,
26958,n/a,0,0,
26959,n/a,0,0,
26961,n/a,0,0,
26960,n/a,0,0,
26962,n/a,0,0,
26963,n/a,0,0,
26964,n/a,0,0,
26966,n/a,0,0,
26965,n/a,0,0,
26968,n/a,0,0,
26967,n/a,0,0,
26970,n/a,0,0,
26969,n/a,0,0,
26971,n/a,0,0,
26972,n/a,0,0,
26973,n/a,0,0,
26976,n/a,0,0,
26978,n/a,0,0,
26974,n/a,0,0,
26975,n/a,0,0,
26980,n/a,0,0,
26979,n/a,0,0,
26981,n/a,0,0,
26982,n/a,0,0,
26983,n/a,0,0,
26984,n/a,0,0,
26977,n/a,0,0,
26986,n/a,0,0,
26988,n/a,0,0,
26985,n/a,0,0,
26989,n/a,0,0,
26991,n/a,0,0,
26992,n/a,0,0,
26987,n/a,0,0,
26993,n/a,0,0,
26990,n/a,0,0,
26997,n/a,0,0,
26994,n/a,0,0,
26995,n/a,0,0,
26996,n/a,0,0,
26999,n/a,0,0,
26998,n/a,0,0,
27000,n/a,0,0,
27001,n/a,0,0,
27004,n/a,0,0,
27003,n/a,0,0,
27002,n/a,0,0,
27008,n/a,0,0,
27007,n/a,0,0,
27005,n/a,0,0,
27006,n/a,0,0,
27010,n/a,0,0,
27009,n/a,0,0,
27012,n/a,0,0,
27013,n/a,0,0,
27015,n/a,0,0,
27014,n/a,0,0,
27016,n/a,0,0,
27017,n/a,0,0,
27018,n/a,0,0,
27020,n/a,0,0,
27019,n/a,0,0,
27022,n/a,0,0,
27011,n/a,0,0,
27023,n/a,0,0,
27021,n/a,0,0,
27024,n/a,0,0,
27025,n/a,0,0,
27026,n/a,0,0,
27028,n/a,0,0,
27027,n/a,0,0,
27031,n/a,0,0,
27029,n/a,0,0,
27033,n/a,0,0,
27035,n/a,0,0,
27030,n/a,0,0,
27037,n/a,0,0,
27036,n/a,0,0,
27034,n/a,0,0,
27032,n/a,0,0,
27039,n/a,0,0,
27038,n/a,0,0,
27042,n/a,0,0,
27041,n/a,0,0,
27043,n/a,0,0,
27045,n/a,0,0,
27046,n/a,0,0,
27044,n/a,0,0,
27040,n/a,0,0,
27047,n/a,0,0,
27048,n/a,0,0,
27049,n/a,0,0,
27052,n/a,0,0,
27051,n/a,0,0,
27053,n/a,0,0,
27056,n/a,0,0,
27050,n/a,0,0,
27055,n/a,0,0,
27058,n/a,288.1385,11.7754,AGB Star Candidate
27059,n/a,0,0,
27062,n/a,0,0,
27061,n/a,0,0,
27054,n/a,0,0,
27064,n/a,0,0,
27063,n/a,0,0,
27057,n/a,0,0,
27060,n/a,0,0,
27066,n/a,0,0,
27068,n/a,0,0,
27070,n/a,0,0,
27065,n/a,0,0,
27069,n/a,0,0,
27072,n/a,0,0,
27074,n/a,0,0,
27071,n/a,0,0,
27075,n/a,0,0,
27073,n/a,0,0,
27077,n/a,0,0,
27080,n/a,0,0,
27067,n/a,0,0,
27079,n/a,0,0,
27076,n/a,0,0,
27083,n/a,0,0,
27078,n/a,0,0,
27082,n/a,0,0,
27081,n/a,0,0,
27085,n/a,0,0,
27089,n/a,0,0,
27087,n/a,0,0,
27090,n/a,0,0,
27088,n/a,0,0,
27086,n/a,0,0,
27092,n/a,0,0,
27091,n/a,0,0,
27095,n/a,0,0,
27093,n/a,0,0,
27084,n/a,0,0,
27099,n/a,0,0,
27097,n/a,0,0,
27096,n/a,0,0,
27094,n/a,0,0,
27098,n/a,0,0,
27103,n/a,0,0,
27100,n/a,0,0,
27106,n/a,0,0,
27102,n/a,0,0,
27105,n/a,0,0,
27107,n/a,0,0,
27109,n/a,0,0,
27104,n/a,0,0,
27110,n/a,0,0,
27111,n/a,0,0,
27113,n/a,0,0,
27115,n/a,0,0,
27108,n/a,0,0,
27114,n/a,0,0,
27101,n/a,0,0,
27112,n/a,0,0,
27119,n/a,0,0,
27118,n/a,0,0,
27120,n/a,0,0,
27117,n/a,0,0,
27116,n/a,0,0,
27121,n/a,0,0,
27125,n/a,0,0,
27124,n/a,0,0,
27126,n/a,0,0,
27127,n/a,0,0,
27128,n/a,0,0,
27123,n/a,0,0,
27122,n/a,0,0,
27130,n/a,0,0,
27131,n/a,0,0,
27133,n/a,0,0,
27132,n/a,0,0,
27134,n/a,0,0,
27136,n/a,0,0,
27135,n/a,0,0,
27138,n/a,0,0,
27129,n/a,0,0,
27139,n/a,0,0,
27140,n/a,0,0,
27141,n/a,0,0,
27143,n/a,0,0,
27144,n/a,0,0,
27142,n/a,0,0,
27146,n/a,0,0,
27145,n/a,0,0,
27147,n/a,0,0,
27148,n/a,0,0,
27150,n/a,0,0,
27152,n/a,0,0,
27151,n/a,0,0,
27137,n/a,0,0,
27149,n/a,0,0,
27153,n/a,0,0,
27154,n/a,0,0,
27156,n/a,0,0,
27155,n/a,0,0,
27157,n/a,0,0,
27159,n/a,0,0,
27161,n/a,0,0,
27158,n/a,0,0,
27160,n/a,0,0,
27164,n/a,0,0,
27163,n/a,0,0,
27165,n/a,0,0,
27166,n/a,0,0,
27169,n/a,0,0,
27167,n/a,0,0,
27170,n/a,0,0,
27168,n/a,0,0,
27171,n/a,0,0,
27162,n/a,0,0,
27174,n/a,0,0,
27173,n/a,0,0,
27175,n/a,0,0,
27176,n/a,0,0,
27179,n/a,0,0,
27180,n/a,0,0,
27178,n/a,0,0,
27177,n/a,0,0,
27183,n/a,0,0,
27182,n/a,0,0,
27172,n/a,0,0,
27184,n/a,0,0,
27185,n/a,0,0,
27181,n/a,0,0,
27187,n/a,0,0,
27186,n/a,0,0,
27188,n/a,0,0,
27189,n/a,0,0,
27192,n/a,0,0,
27193,n/a,0,0,
27190,n/a,0,0,
27195,n/a,0,0,
27196,n/a,0,0,
27197,n/a,0,0,
27191,n/a,0,0,
27194,n/a,0,0,
27198,n/a,0,0,
27201,n/a,0,0,
27199,n/a,0,0,
27200,n/a,0,0,
27202,n/a,0,0,
27204,n/a,0,0,
27207,n/a,0,0,
27208,n/a,0,0,
27206,n/a,0,0,
27209,n/a,0,0,
27203,n/a,0,0,
27212,n/a,0,0,
27213,n/a,0,0,
27210,n/a,0,0,
27211,n/a,0,0,
27215,n/a,0,0,
27205,n/a,0,0,
27216,n/a,0,0,
27217,n/a,0,0,
27218,n/a,0,0,
27220,n/a,0,0,
27214,n/a,0,0,
27222,n/a,0,0,
27221,n/a,0,0,
27223,n/a,0,0,
27224,n/a,0,0,
27225,n/a,0,0,
27226,n/a,0,0,
27229,n/a,0,0,
27230,n/a,0,0,
27231,n/a,0,0,
27228,n/a,0,0,
27227,n/a,0,0,
27235,n/a,0,0,
27234,n/a,0,0,
27219,n/a,0,0,
27236,n/a,0,0,
27232,n/a,0,0,
27233,n/a,0,0,
27237,n/a,0,0,
27240,n/a,0,0,
27242,n/a,0,0,
27241,n/a,0,0,
27244,n/a,0,0,
27238,n/a,0,0,
27239,n/a,0,0,
27247,n/a,0,0,
27246,n/a,0,0,
27249,n/a,0,0,
27245,n/a,0,0,
27243,n/a,0,0,
27251,n/a,0,0,
27252,n/a,0,0,
27254,n/a,0,0,
27253,n/a,0,0,
27256,n/a,0,0,
27250,n/a,0,0,
27255,n/a,0,0,
27259,n/a,0,0,
27257,n/a,0,0,
27258,n/a,0,0,
27248,n/a,0,0,
27261,n/a,0,0,
27262,n/a,0,0,
27265,n/a,0,0,
27266,n/a,0,0,
27263,n/a,0,0,
27260,n/a,0,0,
27264,n/a,0,0,
27270,n/a,0,0,
27268,n/a,0,0,
27271,n/a,0,0,
27267,n/a,0,0,
27273,n/a,0,0,
27272,n/a,0,0,
27274,n/a,0,0,
27269,n/a,0,0,
27278,n/a,0,0,
27277,n/a,0,0,
27276,n/a,0,0,
27280,n/a,0,0,
27279,n/a,0,0,
27275,n/a,0,0,
27282,n/a,0,0,
27284,n/a,0,0,
27285,n/a,0,0,
27288,n/a,0,0,
27286,n/a,0,0,
27281,n/a,0,0,
27287,n/a,0,0,
27289,n/a,0,0,
27291,n/a,0,0,
27290,n/a,0,0,
27292,n/a,0,0,
27283,n/a,0,0,
27294,n/a,0,0,
27295,n/a,0,0,
27293,n/a,0,0,
27297,n/a,0,0,
27301,n/a,0,0,
27298,n/a,0,0,
27299,n/a,0,0,
27300,n/a,0,0,
27296,n/a,0,0,
27304,n/a,0,0,
27302,n/a,0,0,
27305,n/a,0,0,
27303,n/a,0,0,
27307,n/a,0,0,
27308,n/a,0,0,
27309,n/a,0,0,
27311,n/a,0,0,
27312,n/a,0,0,
27313,n/a,0,0,
27314,n/a,0,0,
27306,n/a,0,0,
27317,n/a,0,0,
27318,n/a,0,0,
27316,n/a,0,0,
27315,n/a,0,0,
27320,n/a,0,0,
27321,n/a,0,0,
27323,n/a,0,0,
27322,n/a,0,0,
27319,n/a,0,0,
27325,n/a,0,0,
27324,n/a,0,0,
27328,n/a,0,0,
27327,n/a,0,0,
27310,n/a,0,0,
27329,n/a,0,0,
27332,n/a,0,0,
27330,n/a,0,0,
27331,n/a,0,0,
27334,n/a,0,0,
27326,n/a,0,0,
27333,n/a,0,0,
27335,n/a,0,0,
27336,n/a,0,0,
27337,n/a,290.0003,11.1419,Possible PN
27340,n/a,0,0,
27342,n/a,0,0,
27339,n/a,0,0,
27344,n/a,0,0,
27345,n/a,0,0,
27343,n/a,0,0,
27338,n/a,0,0,
27341,n/a,0,0,
27346,n/a,0,0,
27350,n/a,0,0,
27349,n/a,0,0,
27348,n/a,0,0,
27351,n/a,0,0,
27354,n/a,0,0,
27353,n/a,0,0,
27352,n/a,0,0,
27355,n/a,0,0,
27347,n/a,0,0,
27357,n/a,0,0,
27356,n/a,0,0,
27359,n/a,0,0,
27358,n/a,0,0,
27360,n/a,0,0,
27363,n/a,0,0,
27361,n/a,0,0,
27364,n/a,0,0,
27362,n/a,0,0,
27365,n/a,0,0,
27368,n/a,0,0,
27371,n/a,0,0,
27366,n/a,0,0,
27367,n/a,0,0,
27370,n/a,0,0,
27372,n/a,0,0,
27374,n/a,0,0,
27373,n/a,0,0,
27369,n/a,0,0,
27375,n/a,0,0,
27379,n/a,0,0,
27377,n/a,0,0,
27380,n/a,0,0,
27378,n/a,0,0,
27381,n/a,0,0,
27382,n/a,0,0,
27383,n/a,0,0,
27384,n/a,0,0,
27376,n/a,0,0,
27388,n/a,0,0,
27385,n/a,0,0,
27391,n/a,0,0,
27389,n/a,0,0,
27390,n/a,0,0,
27386,n/a,0,0,
27387,n/a,0,0,
27394,n/a,0,0,
27393,n/a,0,0,
27395,n/a,0,0,
27392,n/a,0,0,
27397,n/a,0,0,
27399,n/a,0,0,
27401,n/a,0,0,
27398,n/a,0,0,
27396,n/a,0,0,
27402,n/a,0,0,
27406,n/a,0,0,
27405,n/a,0,0,
27404,n/a,0,0,
27409,n/a,0,0,
27407,n/a,0,0,
27403,n/a,0,0,
27410,n/a,0,0,
27412,n/a,0,0,
27413,n/a,0,0,
27400,n/a,0,0,
27415,n/a,0,0,
27408,n/a,0,0,
27417,n/a,0,0,
27414,n/a,0,0,
27416,n/a,0,0,
27411,n/a,0,0,
27420,n/a,0,0,
27419,n/a,0,0,
27422,n/a,0,0,
27423,n/a,0,0,
27424,n/a,0,0,
27426,n/a,0,0,
27425,n/a,0,0,
27427,n/a,0,0,
27418,n/a,0,0,
27428,n/a,0,0,
27430,n/a,0,0,
27432,n/a,0,0,
27429,n/a,0,0,
27431,n/a,0,0,
27434,n/a,0,0,
27435,n/a,0,0,
27437,n/a,0,0,
27433,n/a,0,0,
27421,n/a,0,0,
27441,n/a,0,0,
27440,n/a,0,0,
27438,n/a,0,0,
27443,n/a,0,0,
27439,n/a,0,0,
27436,n/a,0,0,
27444,n/a,0,0,
27442,n/a,0,0,
27445,n/a,0,0,
27446,n/a,0,0,
27448,n/a,0,0,
27447,n/a,0,0,
27451,n/a,0,0,
27449,n/a,0,0,
27450,n/a,0,0,
27452,n/a,0,0,
27455,n/a,0,0,
27456,n/a,0,0,
27457,n/a,0,0,
27454,n/a,0,0,
27458,n/a,0,0,
27463,n/a,0,0,
27460,n/a,0,0,
27453,n/a,0,0,
27465,n/a,0,0,
27462,n/a,0,0,
27459,n/a,0,0,
27461,n/a,0,0,
27466,n/a,0,0,
27464,n/a,0,0,
27468,n/a,0,0,
27467,n/a,0,0,
27471,n/a,0,0,
27472,n/a,0,0,
27469,n/a,0,0,
27474,n/a,0,0,
27470,n/a,0,0,
27475,n/a,0,0,
27476,n/a,0,0,
27478,n/a,0,0,
27477,n/a,0,0,
27473,n/a,0,0,
27480,n/a,0,0,
27481,n/a,0,0,
27482,n/a,0,0,
27485,n/a,0,0,
27486,n/a,0,0,
27479,n/a,0,0,
27484,n/a,0,0,
27489,n/a,0,0,
27490,n/a,0,0,
27483,n/a,0,0,
27491,n/a,0,0,
27487,n/a,0,0,
27493,n/a,0,0,
27492,n/a,0,0,
27488,n/a,0,0,
27494,n/a,0,0,
27498,n/a,0,0,
27499,n/a,0,0,
27497,n/a,0,0,
27495,n/a,0,0,
27496,n/a,0,0,
27501,n/a,0,0,
27503,n/a,0,0,
27500,n/a,0,0,
27504,n/a,0,0,
27507,n/a,0,0,
27509,n/a,0,0,
27502,n/a,0,0,
27506,n/a,0,0,
27508,n/a,0,0,
27511,n/a,0,0,
27510,n/a,0,0,
27512,n/a,0,0,
27514,n/a,0,0,
27515,n/a,0,0,
27517,n/a,0,0,
27513,n/a,0,0,
27519,n/a,0,0,
27505,n/a,0,0,
27520,n/a,0,0,
27522,n/a,0,0,
27521,n/a,0,0,
27516,n/a,0,0,
27518,n/a,0,0,
27525,n/a,0,0,
27527,n/a,0,0,
27526,n/a,0,0,
27523,n/a,0,0,
27528,n/a,0,0,
27530,n/a,0,0,
27524,n/a,0,0,
27532,n/a,0,0,
27534,n/a,0,0,
27535,n/a,0,0,
27529,n/a,0,0,
27536,n/a,0,0,
27537,n/a,0,0,
27533,n/a,0,0,
27538,n/a,0,0,
27531,n/a,0,0,
27541,n/a,0,0,
27540,n/a,0,0,
27543,n/a,0,0,
27544,n/a,0,0,
27545,n/a,0,0,
27539,n/a,0,0,
27547,n/a,0,0,
27548,n/a,0,0,
27550,n/a,0,0,
27551,n/a,0,0,
27549,n/a,0,0,
27552,n/a,0,0,
27542,n/a,0,0,
27554,n/a,0,0,
27555,n/a,0,0,
27553,n/a,0,0,
27546,n/a,0,0,
27557,n/a,0,0,
27556,n/a,0,0,
27558,n/a,0,0,
27561,n/a,0,0,
27563,n/a,0,0,
27560,n/a,0,0,
27565,n/a,0,0,
27564,n/a,0,0,
27562,n/a,0,0,
27568,n/a,0,0,
27569,n/a,0,0,
27567,n/a,0,0,
27570,n/a,0,0,
27559,n/a,0,0,
27566,n/a,0,0,
27572,n/a,0,0,
27571,n/a,0,0,
27576,n/a,0,0,
27573,n/a,0,0,
27577,n/a,0,0,
27574,n/a,0,0,
27580,n/a,0,0,
27579,n/a,0,0,
27578,n/a,0,0,
27581,n/a,0,0,
27582,n/a,0,0,
27584,n/a,0,0,
27585,n/a,0,0,
27583,n/a,0,0,
27586,n/a,0,0,
27588,n/a,0,0,
27575,n/a,0,0,
27589,n/a,0,0,
27591,n/a,0,0,
27587,n/a,0,0,
27590,n/a,0,0,
27593,n/a,0,0,
27595,n/a,0,0,
27597,n/a,0,0,
27598,n/a,0,0,
27594,n/a,0,0,
27600,n/a,0,0,
27599,n/a,0,0,
27601,n/a,0,0,
27603,n/a,0,0,
27596,n/a,289.2988,14.0674,AGB Star Candidate
27592,n/a,0,0,
27602,n/a,0,0,
27605,n/a,0,0,
27606,n/a,0,0,
27607,n/a,0,0,
27609,n/a,0,0,
27610,n/a,0,0,
27611,n/a,0,0,
27612,n/a,0,0,
27604,n/a,0,0,
27613,n/a,0,0,
27616,n/a,0,0,
27614,n/a,0,0,
27615,n/a,0,0,
27619,n/a,0,0,
27608,n/a,0,0,
27617,n/a,0,0,
27620,n/a,0,0,
27622,n/a,0,0,
27623,n/a,0,0,
27624,n/a,0,0,
27625,n/a,0,0,
27628,n/a,0,0,
27618,n/a,0,0,
27621,n/a,0,0,
27627,n/a,0,0,
27629,n/a,0,0,
27626,n/a,0,0,
27630,n/a,0,0,
27631,n/a,0,0,
27634,n/a,0,0,
27633,n/a,0,0,
27635,n/a,0,0,
27636,n/a,0,0,
27637,n/a,0,0,
27632,n/a,0,0,
27640,n/a,0,0,
27642,n/a,0,0,
27641,n/a,0,0,
27639,n/a,0,0,
27643,n/a,0,0,
27644,n/a,0,0,
27638,n/a,0,0,
27648,n/a,0,0,
27645,n/a,0,0,
27649,n/a,0,0,
27647,n/a,0,0,
27650,n/a,0,0,
27653,n/a,0,0,
27654,n/a,0,0,
27652,n/a,0,0,
27656,n/a,0,0,
27651,n/a,0,0,
27646,n/a,0,0,
27659,n/a,0,0,
27660,n/a,0,0,
27657,n/a,0,0,
27658,n/a,0,0,
27661,n/a,0,0,
27665,n/a,0,0,
27663,n/a,0,0,
27664,n/a,0,0,
27667,n/a,0,0,
27666,n/a,0,0,
27662,n/a,0,0,
27655,n/a,0,0,
27669,n/a,0,0,
27671,n/a,0,0,
27672,n/a,0,0,
27668,n/a,0,0,
27674,n/a,0,0,
27675,n/a,0,0,
27670,n/a,0,0,
27676,n/a,0,0,
27673,n/a,0,0,
27677,n/a,0,0,
27678,n/a,0,0,
27681,n/a,0,0,
27679,n/a,0,0,
27682,n/a,0,0,
27684,n/a,0,0,
27683,n/a,0,0,
27685,n/a,0,0,
27686,n/a,0,0,
27688,n/a,0,0,
27689,n/a,0,0,
27687,n/a,0,0,
27692,n/a,0,0,
27690,n/a,0,0,
27691,n/a,0,0,
27680,n/a,0,0,
27696,n/a,0,0,
27694,n/a,0,0,
27697,n/a,0,0,
27695,n/a,0,0,
27698,n/a,0,0,
27699,n/a,0,0,
27693,n/a,0,0,
27700,n/a,0,0,
27701,n/a,0,0,
27704,n/a,0,0,
27705,n/a,0,0,
27706,n/a,0,0,
27707,n/a,0,0,
27708,n/a,0,0,
27709,n/a,0,0,
27710,n/a,0,0,
27712,n/a,0,0,
27711,n/a,0,0,
27703,n/a,0,0,
27714,n/a,0,0,
27715,n/a,0,0,
27713,n/a,0,0,
27716,n/a,0,0,
27719,n/a,0,0,
27717,n/a,0,0,
27720,n/a,0,0,
27702,n/a,0,0,
27718,n/a,0,0,
27723,n/a,0,0,
27721,n/a,0,0,
27722,n/a,0,0,
27726,n/a,0,0,
27727,n/a,0,0,
27724,n/a,0,0,
27725,n/a,0,0,
27728,n/a,0,0,
27731,n/a,0,0,
27732,n/a,0,0,
27733,n/a,0,0,
27736,n/a,0,0,
27730,n/a,0,0,
27735,n/a,0,0,
27737,n/a,0,0,
27729,n/a,0,0,
27738,n/a,0,0,
27734,n/a,0,0,
27739,n/a,0,0,
27741,n/a,0,0,
27742,n/a,0,0,
27744,n/a,0,0,
27743,n/a,0,0,
27746,n/a,0,0,
27745,n/a,0,0,
27747,n/a,0,0,
27748,n/a,0,0,
27750,n/a,0,0,
27749,n/a,0,0,
27751,n/a,0,0,
27752,n/a,0,0,
27753,n/a,0,0,
27740,n/a,0,0,
27757,n/a,0,0,
27755,n/a,0,0,
27758,n/a,0,0,
27761,n/a,0,0,
27754,n/a,0,0,
27756,n/a,0,0,
27759,n/a,0,0,
27762,n/a,0,0,
27763,n/a,0,0,
27765,n/a,0,0,
27766,n/a,0,0,
27768,n/a,0,0,
27760,n/a,0,0,
27767,n/a,0,0,
27770,n/a,0,0,
27764,n/a,0,0,
27773,n/a,0,0,
27772,n/a,0,0,
27771,n/a,0,0,
27769,n/a,0,0,
27774,n/a,0,0,
27777,n/a,0,0,
27779,n/a,0,0,
27778,n/a,0,0,
27781,n/a,0,0,
27780,n/a,0,0,
27782,n/a,0,0,
27775,n/a,0,0,
27776,n/a,0,0,
27783,n/a,0,0,
27785,n/a,0,0,
27786,n/a,0,0,
27784,n/a,0,0,
27789,n/a,0,0,
27791,n/a,0,0,
27787,n/a,0,0,
27788,n/a,0,0,
27790,n/a,0,0,
27794,n/a,0,0,
27795,n/a,0,0,
27793,n/a,0,0,
27796,n/a,0,0,
27798,n/a,0,0,
27792,n/a,0,0,
27800,n/a,0,0,
27799,n/a,0,0,
27802,n/a,0,0,
27803,n/a,0,0,
27801,n/a,0,0,
27805,n/a,0,0,
27807,n/a,0,0,
27808,n/a,0,0,
27806,n/a,0,0,
27809,n/a,0,0,
27797,n/a,0,0,
27810,n/a,0,0,
27812,n/a,0,0,
27811,n/a,0,0,
27804,n/a,0,0,
27815,n/a,0,0,
27813,n/a,0,0,
27816,n/a,0,0,
27819,n/a,0,0,
27817,n/a,0,0,
27820,n/a,0,0,
27822,n/a,0,0,
27821,n/a,0,0,
27814,n/a,0,0,
27823,n/a,0,0,
27824,n/a,0,0,
27825,n/a,0,0,
27826,n/a,0,0,
27828,n/a,0,0,
27818,n/a,0,0,
27829,n/a,0,0,
27832,n/a,0,0,
27831,n/a,0,0,
27827,n/a,0,0,
27834,n/a,0,0,
27835,n/a,0,0,
27830,n/a,0,0,
27833,n/a,0,0,
27836,n/a,0,0,
27838,n/a,0,0,
27837,n/a,0,0,
27840,n/a,0,0,
27842,n/a,0,0,
27841,n/a,0,0,
27843,n/a,0,0,
27844,n/a,0,0,
27839,n/a,0,0,
27845,n/a,0,0,
27848,n/a,0,0,
27850,n/a,0,0,
27851,n/a,0,0,
27852,n/a,0,0,
27846,n/a,0,0,
27849,n/a,0,0,
27847,n/a,0,0,
27853,n/a,0,0,
27856,n/a,0,0,
27854,n/a,0,0,
27859,n/a,0,0,
27857,n/a,0,0,
27858,n/a,0,0,
27860,n/a,0,0,
27855,n/a,0,0,
27861,n/a,0,0,
27864,n/a,0,0,
27862,n/a,0,0,
27865,n/a,0,0,
27867,n/a,0,0,
27866,n/a,0,0,
27869,n/a,0,0,
27868,n/a,0,0,
27870,n/a,0,0,
27872,n/a,0,0,
