idPNMain,PNG,Name,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,LABEL
4145,353.5+06.9,K 5-21,02:35.0,-30:19:14.88,255.646,-30.3208, True PN
4146,353.2+05.7,K 5-22,06:11.3,-31:18:02.52,256.547,-31.3007, True PN
4147,349.3+02.4,K 6-18,07:28.6,-36:23:43.80,256.86899,-36.3955, True PN
4148,349.9+02.6,WRAY 15-1624,08:34.2,-35:48:06.12,257.1425,-35.8017, True PN
4149,350.5+03.0,K 5-24,09:04.3,-35:05:16.44,257.26801,-35.0879, True PN
4150,359.0+09.0,K 5-25,09:25.7,-24:43:15.24,257.35699,-24.7209, True PN
4151,354.6+05.2,PM 1-130,11:40.9,-30:28:49.26,257.92054,-30.48035, Likely PN
4153,351.9+02.4,K 5-26,15:00.0,-34:17:37.68,258.75,-34.2938, True PN
4154,345.4-02.3,CBF 3,15:46.8,-42:24:06.12,258.94501,-42.4017, True PN
4155,351.3+01.8,RPZM 9,15:48.5,-35:10:34.46,258.9522,-35.17624, True PN
4156,001.7+09.1,K 5-27,15:49.9,-22:30:00.00,258.95801,-22.5, True PN
4157,354.4+04.0,Terz N 233,15:52.7,-31:22:03.00,258.96961,-31.3675, True PN
4158,354.4+03.7,K 5-29,17:03.0,-31:29:29.5,259.26233,-31.49153, True PN
4159,350.0+00.2,PM 2-25,18:48.4,-37:06:25.7,259.70183,-37.10714, True PN
4160,354.4+03.2,G354.4+03.2,19:02.0,-31:47:39.46,259.75813,-31.79429, True PN
4161,001.9+08.2,PM 1-139,19:26.2,-22:48:11.52,259.85901,-22.8032, True PN
4162,356.4+03.7,K 5-31,22:12.9,-29:52:36.5,260.55371,-29.87681, True PN
4163,000.2+06.1,Terz N 67,22:53.4,-25:24:59.51,260.72247,-25.41653, True PN
4164,347.6-02.8,RPZM 15,24:40.5,-40:52:20.57,261.16892,-40.87238, True PN
4166,357.3+02.3,K 6-25,29:53.4,-29:57:10.33,262.47238,-29.95287, True PN
4167,008.4+08.8,IRAS 17292-1704,32:05.8,-17:06:51.84,263.02399,-17.1144, True PN
4168,353.3-01.1,RPZM 23,33:22.6,-35:11:04.16,263.34425,-35.18449, Likely PN
4169,358.0+01.5,JaSt 1,34:43.5,-29:47:05.2,263.68142,-29.78478, True PN
4170,358.4+01.7,JaSt 2,35:00.9,-29:22:15.67,263.75362,-29.37102, True PN
4171,001.7+03.8,PBOZ 21,35:02.2,-25:23:50.28,263.759,-25.3973, True PN
4172,358.6+01.7,JaSt 4,35:37.5,-29:13:17.65,263.90616,-29.22157, True PN
4173,004.4+05.3,K 6-27,35:53.7,-22:20:02.2,263.97363,-22.33394, True PN
4174,356.2-00.3,Th 3-34,37:44.9,-32:15:29.88,264.43701,-32.2583, True PN
4175,000.4+02.2,PM 1-165,38:07.4,-27:20:15.36,264.53101,-27.3376, Likely PN
4176,359.2+01.3,JaSt 8,38:27.7,-28:52:00.8,264.61529,-28.86689, True PN
4177,359.9+01.7,JaSt 2-2,38:44.4,-28:06:42.48,264.685,-28.1118, True PN
4179,359.3+01.3,JaSt 12,38:58.8,-28:46:41.37,264.74513,-28.77816, Likely PN
4180,358.6+00.7,JaSt 16,39:22.6,-29:41:45.5,264.84429,-29.69597, True PN
4181,000.3+01.7,JaSt 21,39:52.1,-27:44:20.40,264.967,-27.739, True PN
4182,000.3+01.5,JaSt 23,40:23.0,-27:49:12.00,265.096,-27.82, True PN
4183,355.5-01.4,RPZM 30,40:30.5,-33:29:56.76,265.12701,-33.4991, True PN
4184,359.6+01.0,PBOZ 25,40:34.9,-28:41:35.20,265.14539,-28.69311, True PN
4185,000.2+01.4,PBOZ 26,40:38.6,-28:01:01.52,265.16066,-28.01709, True PN
4186,000.0+01.3,JaSt 27,40:42.2,-28:12:31.68,265.176,-28.2088, True PN
4187,359.8+01.0,JaSt 2-3,41:09.4,-28:27:53.5,265.28933,-28.46486, True PN
4188,005.7+04.5,PTB 5,41:38.9,-21:44:33.68,265.41212,-21.74269, True PN
4189,001.1+01.6,JaSt 34,41:54.8,-27:03:19.22,265.47826,-27.05534, True PN
4190,001.0+01.4,JaSt 2-4,42:28.1,-27:13:32.16,265.617,-27.2256, True PN
4191,008.8+06.2,CBF 1,42:32.4,-18:09:43.92,265.63501,-18.1622, True PN
4192,001.0+01.3,JaSt 41,42:49.8,-27:21:19.04,265.7076,-27.35529, True PN
4193,353.5-03.3,IRAS 17393-3612,42:50.6,-36:13:35.15,265.71072,-36.22643, True PN
4194,001.2+01.3,JaSt 45,43:23.3,-27:11:11.04,265.847,-27.1864, True PN
4195,001.5+01.5,JaSt 46,43:30.3,-26:47:32.14,265.8764,-26.79226, True PN
4196,001.5+01.4,JaSt 2-5,43:48.5,-26:53:27.0,265.95208,-26.89083, Possible PN
4197,003.9+02.6,K 5-14,44:32.6,-24:13:27.05,266.13572,-24.22418, True PN
4198,001.6+00.9,JaSt 55,45:37.3,-27:01:17.62,266.40533,-27.02156, True PN
4200,001.3+00.7,PBOZ 13,46:01.7,-27:25:59.88,266.507,-27.4333, Likely PN
4201,001.7+00.7,PBOZ 14,46:44.1,-27:03:23.83,266.6836,-27.05662, True PN
4202,357.7-01.7,RPZM 38,47:01.3,-31:45:38.23,266.75551,-31.76062, Likely PN
4203,356.4-02.5,K 6-12,47:17.8,-33:15:39.24,266.82401,-33.2609, True PN
4204,004.3+02.1,K 5-17,47:31.9,-24:13:06.96,266.883,-24.2186, True PN
4205,005.3+02.5,MPA J1748-2259,48:12.6,-22:59:38.18,267.05241,-22.99394, Likely PN
4206,006.0+02.9,MPA J1748-2211,48:25.0,-22:11:52.44,267.104,-22.1979, True PN
4207,358.5-01.7,JaSt 64,48:56.0,-31:06:42.88,267.23344,-31.11191, True PN
4208,358.9-01.5,JaSt 65,49:20.0,-30:36:05.58,267.33342,-30.60155, True PN
4209,359.5-01.2,JaSt 66,49:22.1,-29:59:27.5,267.34208,-29.99097, Likely PN
4210,007.3+03.5,PTB 10,49:26.7,-20:54:31.82,267.36137,-20.90884, True PN
4211,004.2+01.5,K 6-29,49:39.7,-24:32:13.70,267.41558,-24.53714, True PN
4212,359.0-01.6,RPZM 42,49:52.4,-30:33:02.09,267.46848,-30.55058, True PN
4214,359.7-01.4,JaSt 73,50:47.8,-29:53:13.47,267.69921,-29.88708, True PN
4215,000.1-01.2,JaSt 75,50:48.0,-29:24:43.49,267.69998,-29.41208, True PN
4216,359.7-01.7,RPZM 43,51:48.8,-30:02:33.43,267.95324,-30.04262, True PN
4217,000.4-01.3,JaSt 2-8,52:03.8,-29:16:41.88,268.01599,-29.2783, Possible PN
4218,007.6+02.8,MPA J1752-2052,52:07.7,-20:52:40.80,268.03201,-20.878, True PN
4219,009.4+03.9,PTB 14,52:17.8,-18:52:02.42,268.07422,-18.86734, True PN
4220,355.4-04.3,K 5-34,52:23.0,-35:04:17.76,268.09601,-35.0716, True PN
4221,007.4+02.5,Th 4-8,52:42.7,-21:15:35.96,268.17787,-21.25999, True PN
4222,000.9-01.2,JaSt 84,52:45.6,-28:48:38.88,268.19,-28.8108, True PN
4223,000.5-01.5,JaSt 2-9,52:47.8,-29:17:22.92,268.19901,-29.2897, True PN
4224,001.0-01.2,JaSt 87,53:00.0,-28:44:05.64,268.25,-28.7349, True PN
4225,001.6-01.0,JaSt 90,53:17.7,-28:04:32.70,268.32379,-28.07575, True PN
4226,001.2-01.2,JaSt 92,53:19.8,-28:27:14.65,268.33254,-28.45407, True PN
4227,000.7-01.5,JaSt 2-11,53:27.0,-29:08:16.2,268.36246,-29.13783, True PN
4228,001.5-01.0,JaSt 2-12,53:27.6,-28:11:48.48,268.36499,-28.1968, True PN
4229,000.9-01.4,JaSt 2-13,53:35.8,-28:52:24.24,268.39899,-28.8734, True PN
4231,001.6-01.1,JaSt 97,54:13.3,-28:05:16.2,268.55521,-28.08783, True PN
4232,001.2-01.4,JaSt 2-15,54:23.5,-28:34:50.16,268.59799,-28.5806, Likely PN
4233,358.7-03.0,K 6-34,54:41.2,-31:31:44.2,268.6715,-31.52894, True PN
4235,001.6-01.5,JaSt 2-16,55:22.8,-28:20:09.1,268.84517,-28.33586, True PN
4236,008.5+02.4,CBF 2,55:42.4,-20:22:58.47,268.92658,-20.38291, True PN
4237,002.0-01.3,JaSt 98,55:46.3,-27:53:38.2,268.94275,-27.89394, True PN
4238,000.0-02.5,K 6-36,55:52.9,-30:15:41.22,268.97034,-30.26145, True PN
4239,001.8-01.5,JaSt 2-18,55:54.5,-28:05:49.20,268.97699,-28.097, Likely PN
4241,001.5-01.8,JaSt 2-19,56:33.8,-28:30:29.88,269.14099,-28.5083, True PN
4242,009.3+02.5,Pre 14,56:52.2,-19:33:00.50,269.21767,-19.55014, True PN
4243,354.9-05.7,K 5-36,57:00.6,-36:15:15.95,269.2525,-36.25443, True PN
4244,014.0+04.8,PTB 19,58:26.0,-14:25:23.16,269.60841,-14.4231, True PN
4245,349.7-09.1,SB 32,59:26.7,-42:24:49.4,269.86129,-42.41372, True PN
4246,358.0-04.6,Sa 3-107,59:55.0,-32:59:11.76,269.979,-32.9866, True PN
4247,358.4-04.5,K 6-38,59:59.0,-32:35:58.20,269.996,-32.5995, True PN
4248,354.3-06.8,K 5-38,00:04.3,-37:17:01.32,270.01801,-37.2837, Likely PN
4250,000.6-04.5,PN PM 1-206,05:12.5,-30:42:13.32,271.302,-30.7037, True PN
4252,000.5-05.3,SB 2,08:35.0,-31:06:51.84,272.14564,-31.1144, True PN
4253,011.7+00.2,IRAS 18073-1839,10:19.7,-18:39:10.08,272.582,-18.6528, True PN
4254,358.3-07.3,SB 52,11:39.9,-34:00:22.00,272.91626,-34.00611, True PN
4255,000.7-06.1,SB 3,12:14.6,-31:20:00.5,273.06067,-31.33347, True PN
4258,007.4-03.0,PTB 11,13:40.2,-23:57:39.02,273.41765,-23.96084, True PN
4259,004.2-05.2,SB 8,15:50.4,-27:48:57.24,273.95999,-27.8159, Likely PN
4261,007.8-03.8,Sa 3-128,17:47.5,-24:02:38.76,274.448,-24.0441, True PN
4262,004.7-05.5,SB 10,18:08.9,-27:31:56.28,274.53699,-27.5323, Likely PN
4263,005.4-06.1,SB 12,21:55.2,-27:09:46.44,275.48001,-27.1629, True PN
4264,013.8-02.0,PTB 38,23:04.4,-17:53:34.13,275.76852,-17.89281, True PN
4266,014.2-03.4,PTB 39,29:00.4,-18:10:46.52,277.25149,-18.17959, True PN
4267,011.8-05.0,PTB 34,30:07.9,-21:05:05.28,277.533,-21.0848, True PN
4268,013.4-04.2,V-V 3-4,30:34.1,-19:14:45.35,277.64198,-19.24593, True PN
4270,014.3-07.2,PTB 40,43:39.8,-19:48:32.66,280.91588,-19.80907, True PN
4271,014.5-07.3,PN PM 1-254,44:29.3,-19:42:45.00,281.12201,-19.7125, Possible PN
4272,011.3-09.1,PTB 32,45:10.1,-23:21:33.1,281.292,-23.35919, True PN
4277,355.2+04.1,CBF J1717-3038,17:26.6,-30:38:24.00,259.36099,-30.64, Likely PN
4286,359.5-01.4,JaSt 72,50:29.0,-30:03:34.56,267.621,-30.0596, True PN
4287,001.0-01.5,MPA1754-2847,54:09.4,-28:47:22.92,268.539,-28.7897, Possible PN
4288,000.9-01.9,,55:47.3,-29:06:41.04,268.94699,-29.1114, Likely PN
4289,000.0-02.9,MPA J1757-3021,57:14.4,-30:21:53.28,269.31,-30.3648, Likely PN
4290,002.5-01.5,FrBc 2,57:35.5,-27:35:31.92,269.39801,-27.5922, Possible PN
4291,001.6-02.2,MPA 1758-2841,58:14.9,-28:41:30.12,269.56201,-28.6917, Likely PN
4293,002.0-02.1,MPA1758-2816,58:50.4,-28:16:53.04,269.70999,-28.2814, Possible PN
4294,001.1-02.6,MPA1758-2915,58:51.6,-29:15:59.04,269.715,-29.2664, Possible PN
4295,002.9-01.8,MPA1759-2719,59:55.4,-27:19:17.04,269.98099,-27.3214, True PN
4296,000.2-03.4a,MPA 1800-3026,00:00.0,-30:26:08.16,270,-30.4356, Possible PN
4297,002.6-02.5,TYC 6850-2332-1,01:50.2,-27:55:26.04,270.45901,-27.9239, True PN
4298,002.5-02.6,MPA 1802-2803,02:04.6,-28:03:38.88,270.51901,-28.0608, True PN
4299,002.6-02.8a,MPA J1802-2807,02:53.5,-28:07:55.92,270.72299,-28.1322, True PN
4301,001.6-03.7,MPA J1804-2926,04:10.5,-29:26:24.65,271.04367,-29.44018, Likely PN
4302,002.1-03.8,"MPA 1805-2902	",05:55.4,-29:02:45.96,271.48099,-29.0461, True PN
4304,002.9-03.6,MPA1806-2812,06:39.4,-28:12:20.88,271.664,-28.2058, Possible PN
4305,003.0-03.6,MPA1806-2807,06:52.8,-28:07:05.16,271.72,-28.1181, Possible PN
4306,004.5-03.0,MPA1807-2631,07:42.7,-26:31:01.92,271.92801,-26.5172, Possible PN
4310,005.9-01.6,IRAS 18025-2438,05:35.0,-24:38:17.16,271.396,-24.6381, Likely PN
4315,004.3+01.8,H 2-24,48:36.5,-24:16:34.25,267.15207,-24.27618, True PN
4318,358.6-01.1,JaSt 58,46:52.2,-30:37:42.82,266.7175,-30.62856, True PN
4319,353.5-05.0,JaFu 2,50:10.8,-37:03:25.92,267.54501,-37.0572, True PN
4320,001.8-00.5,JaSt 81,52:04.3,-27:36:38.45,268.01798,-27.61068, True PN
4322,021.6+00.8,PM 1-235,27:45.7,-09:38:13.06,276.94021,-9.63696, Likely PN
4323,066.1+02.0,KLW 4,49:58.8,14:53.9,297.495,30.2483, True PN
4325,070.9+02.4,KLSS 2-3,59:55.8,29:04.8,299.98258,34.48467, True PN
4326,002.6+02.1,Terz N 1580,43:39.4,-25:36:42.52,265.91434,-25.61181, True PN
4328,140.2+06.0,KnPa 1,35:57.7,16:41.9,53.99042,63.2783, True PN
4329,150.0-00.3,Te 5,03:29.5,08:26.0,60.873,52.14056, True PN
4330,147.2+08.3,Kn 33,32:38.1,20:12.1,68.15879,60.3367, True PN
4331,165.4-05.2,Kn 37,44:37.8,39:15.2,71.15733,37.65422, True PN
4332,149.1+08.7,Kn 34,45:18.7,09:24.6,71.32771,59.15683, True PN
4333,154.8+05.9,Kn 36,55:24.5,59:15.0,73.85208,52.9875, True PN
4334,189.1-07.6,Pa 9,37:58.0,06:18.0,84.49171,17.105, True PN
4337,198.6-06.7,Kn 40,00:47.2,28:40.0,90.19671,9.47778, True PN
4338,188.6+04.4,HoCr 1,21:41.0,35:12.8,95.42079,23.5869, True PN
4339,204.8+02.7,Ri 1,46:24.7,29:02.0,101.603,8.48389, True PN
4340,197.2+09.9,Kn 39,59:23.8,26:48.8,104.849,18.4469, True PN
4341,012.4+17.8,Pa 12,09:38.6,-09:00:41.5,257.41096,-9.01153, True PN
4342,040.9+08.3,Kn 1,35:51.4,57:19.4,278.96425,10.95539, True PN
4343,035.2+05.2,Pa 10,37:10.6,28:18.6,279.29429,4.47183, True PN
4344,046.9+06.0,Kn 3,55:21.8,11:45.2,283.84083,15.19589, True PN
4345,051.5+05.1,Kn 4,07:15.8,52:40.4,286.81596,18.87789, True PN
4347,064.5+03.4,Kn 15,40:40.3,30:10.5,295.168,29.50292, True PN
4348,065.2+02.2,Pa 1,47:02.7,30:25.0,296.76108,29.50694, True PN
4349,063.9-01.2,Te 1,57:22.3,39:08.2,299.34288,26.65228, True PN
4350,060.3-05.0,Kn 12,03:22.6,35:52.1,300.84399,21.5978, True PN
4351,052.4-09.9,Kn 5,03:44.3,22:25.6,300.93442,12.37378, True PN
4352,060.5-05.8,Kn 13,06:49.0,21:25.9,301.70401,21.3572, True PN
4353,059.1-07.1,Kn 10,08:32.6,28:31.1,302.13599,19.4753, True PN
4354,077.6+04.3,Pa 6,09:41.0,14:42.8,302.4208,41.24522, True PN
4355,064.5-06.9,Kn 16,20:11.5,04:37.9,305.048,24.0772, True PN
4356,066.9-07.8,Kn 19,29:20.6,32:39.8,307.336,25.5444, True PN
4357,072.3-05.3,Kn 23,34:26.2,18:33.1,308.60901,31.3092, True PN
4358,090.8+06.1,Pa 3,46:10.6,57:06.1,311.54401,52.9517, Possible PN
4359,066.5-14.8,Kn 45,53:03.9,00:10.9,313.26642,21.00303, True PN
4360,081.0-03.9,Te 8,55:27.3,03:59.2,313.86363,39.06644, True PN
4361,068.2-16.0,Kn 44,01:20.5,40:06.2,315.33542,21.66838, True PN
4362,082.5-06.2,Kn 25,09:20.2,36:06.1,317.33401,38.6017, True PN
4364,093.3+01.4,Pa 7,20:00.1,41:05.8,320.00039,51.68493, True PN
4365,092.8+00.7,Pa 8,20:52.9,56:38.4,320.22054,50.94401, True PN
4366,084.6-07.9,Kn 26,23:09.4,58:13.1,320.789,38.9703, True PN
4367,099.1+05.7,KTC 1,28:11.0,52:34.7,322.046,58.8763, True PN
4368,103.7+07.2,Kn 30,47:24.5,05:09.6,326.852,63.086, True PN
4369,109.4+07.7,Kn 31,27:39.2,44:09.5,336.91329,66.73597, True PN
4370,114.2+03.7,Te 4,27:13.2,09:23.0,351.80499,65.1564, True PN
4371,119.1+12.4,Kn 50,54:11.3,55:34.0,358.54725,74.92611, True PN
4372,119.2+04.6,Te 10,13:33.8,18:04.0,3.391,67.3011, True PN
4375,177.0+00.5,Te 2,40:44.8,44:31.3,85.1865,31.74203, True PN
4377,043.3+10.4,Kn 2,32:40.0,58:02.3,278.16667,13.96731, True PN
4380,055.5-01.7,Kn 43,41:07.7,08:26.2,295.28201,19.1406, True PN
4381,045.0-12.4,WHTZ 3,57:59.3,47:31.0,299.49701,4.79194, True PN
4382,070.2-08.7,Kn 21,41:18.0,35:06.0,310.32501,27.585, True PN
4385,095.9+03.5,Kn 28,22:01.0,04:30.0,320.504,55.075, True PN
4386,100.3+02.8,Cr 1,49:11.7,27:19.7,327.29871,57.45547, Possible PN
4389,093.9-00.1,IRAS 21282+5050,29:58.4,03:59.5,322.49349,51.06654, True PN
4390,016.9-09.7,PTB 44,57:40.0,-18:36:16.7,284.41671,-18.60464, True PN
4391,011.5+03.7,PHR J1757-1711,57:05.6,-17:11:09.88,269.2735,-17.18608, True PN
4393,139.3+04.8,KK 26,23:04.9,47:12.4,50.7705,62.78678, True PN
4395,016.6+07.0,PTB 21,55:53.3,-11:05:41.64,268.97198,-11.0949, True PN
4398,172.1+00.8,Abell 9,28:56.8,03:03.5,82.23658,36.05097, True PN
4399,219.3+01.1,K 1-9,07:15.6,-05:10:07.00,106.815,-5.16861, True PN
4400,033.4-00.6,GLMP 844,54:34.8,11:04.6,283.645,0.18462, True PN
4401,328.2+14.3,Mu 1,06:17.1,-41:45:18.5,226.57129,-41.75514, True PN
4402,135.9+55.9,TS 1,53:24.7,39:56.9,178.353,59.6658, True PN
4404,106.6-04.2,K 3-86,54:45.3,56:01.1,343.68858,54.93363, True PN
4405,010.4+04.4,DPV 1,52:32.7,-17:41:08.0,268.13621,-17.68556, True PN
4407,327.8-00.8,PM 1-104,57:21.1,-54:30:46.08,239.338,-54.5128, True PN
4408,075.5+01.7,Ju 1,15:21.5,02:43.8,303.83938,38.0455, True PN
4409,313.3+00.3,CGR 1,18:27.6,-60:47:10.68,214.61501,-60.7863, Likely PN
4410,068.1+11.0,ETHOS 1,16:31.4,09:47.9,289.13101,36.1633, True PN
4411,126.6+01.3,IPHASX J012507.9+635652,25:07.9,56:52.8,21.28313,63.948, True PN
4412,032.1-06.2,FP J1912-0331,12:31.4,-03:31:32.02,288.13101,-3.52556, Possible PN
4413,055.0-15.1,Fr 2-15,27:12.5,53:08.0,306.80208,11.88556, Possible PN
4414,150.9-10.1,Bode 1,31:12.0,54:15.5,52.8,43.9043, Possible PN
4415,359.3+02.4,V972 Oph,34:43.9,-28:10:35.76,263.68301,-28.1766, Possible PN
4418,040.8-09.7,WHTZ 1,40:43.8,30:31.8,295.18267,2.50883, True PN
4419,057.8-01.7,IPHASX J194533.6+210808,45:33.6,08:08.6,296.39013,21.13572, Likely PN
4421,043.3+03.5,IPHASX J185744.4+105053,57:44.4,50:53.2,284.435,10.8481, True PN
4424,040.7+03.4,IPHASX J185322.1+083018,53:22.1,30:18.0,283.34201,8.505, True PN
4425,134.1+03.0,IPHASX J023538.6+633823,35:39.4,38:23.9,38.9141,63.63998, True PN
4426,110.6-01.2,WeSb 6,13:04.0,17:39.9,348.26678,59.29441, True PN
4427,045.7-03.8,Fe 1,28:47.3,34:38.1,292.19725,9.57725, True PN
4428,054.2-03.4,IPHASX J194359.5+170901,43:59.5,09:01.1,295.99799,17.1503, True PN
4431,095.1+00.9,KKR 62,30:45.4,41:47.0,322.68917,52.69639, True PN
4432,101.5-00.6,IPHASX J221118.0+552841,11:18.0,28:41.9,332.82501,55.4783, True PN
4436,178.1-04.0,IPHASX J052531.1+281945,25:31.2,19:46.4,81.37998,28.32956, True PN
4437,073.0+03.6,NeVe 2,00:18.7,59:34.2,300.07788,36.99283, True PN
4439,021.1+00.4,GLMP 781,28:01.3,-10:14:08.98,277.00551,-10.23583, Likely PN
4440,024.6+00.5,MPA J1834-0706,34:19.9,-07:05:17.70,278.58301,-7.08825, Likely PN
4446,358.1+00.5,JaSt 11,39:00.5,-30:11:35.02,264.75229,-30.19306, Likely PN
4451,359.2+00.9,JaSt 20,39:50.6,-29:04:48.40,264.96083,-29.08011, Possible PN
4453,358.3+00.2,JaSt 24,40:28.2,-30:13:51.31,265.11762,-30.23092, Likely PN
4455,358.7+00.4,JaSt 26,40:33.5,-29:46:14.99,265.13967,-29.77083, True PN
4458,359.5+00.8,JaSt 31,41:27.8,-28:52:51.2,265.36579,-28.88089, True PN
4461,359.6+00.6,JaSt 35,42:08.6,-28:55:36.66,265.53574,-28.92685, Possible PN
4466,000.2+00.7,JaSt 47,43:33.4,-28:18:43.52,265.88913,-28.31209, Possible PN
4468,000.3+00.6,JaSt 49,44:04.3,-28:15:57.85,266.01808,-28.26607, Possible PN
4469,359.5-00.0,JaSt 51,44:40.1,-29:22:24.31,266.16717,-29.37342, Possible PN
4473,359.6-00.7,JaSt 60,47:53.9,-29:36:49.68,266.97462,-29.6138, Possible PN
4474,359.6-00.9,JaSt 61,48:23.0,-29:40:44.65,267.09592,-29.67907, Possible PN
4475,000.0-00.9,JaSt 67,49:28.0,-29:20:47.85,267.36679,-29.34663, True PN
4476,359.5-01.3,JaSt 68,49:50.8,-30:03:10.5,267.46158,-30.05292, True PN
4477,000.7-00.7,JaSt 70,50:21.1,-28:39:02.45,267.58779,-28.65068, True PN
4478,000.9-00.7,JaSt 76,50:56.4,-28:31:24.24,267.73488,-28.5234, Likely PN
4479,001.4-00.7,JaSt 82,52:05.3,-28:05:48.48,268.022,-28.0968, Possible PN
4491,095.5+00.5,PM 1-332,34:23.2,37:27.6,323.59684,52.62434, True PN
4495,147.1-09.0,HaWe 3,16:34.0,53:37.4,49.14183,46.89372, True PN
4497,080.2+05.8,PM 1-320,10:33.6,11:48.5,302.64014,44.1968, True PN
4503,100.4+04.6,PM 1-333,40:59.1,58:42.4,325.24608,58.97844, True PN
4531,192.8-24.7,WPS 62,47:04.5,58:41.6,71.76879,4.97822, Possible PN
4544,198.9+00.7,PM 1-20,28:04.1,46:21.8,97.01692,12.77272, True PN
4551,225.1-01.9,Sa 2-4,06:44.8,-11:45:20.45,106.68668,-11.75568, True PN
4558,219.2+07.5,RWT 152,29:58.6,-02:06:37.51,112.494,-2.11042, Likely PN
4560,222.5+02.9,WHI B0717-07,19:40.2,-07:13:10.99,109.9175,-7.21972, True PN
4580,256.9+03.6,WRAY 16-26,41:15.1,-36:01:58.40,130.31292,-36.03289, True PN
4589,346.7-04.4,Sa 2-202,29:10.0,-42:32:45.31,262.29147,-42.54592, True PN
4592,346.6+00.8,PM 1-127,06:00.0,-39:29:40.99,256.49988,-39.49472, Possible PN
4593,347.3+00.0,RPZM 3,11:25.2,-39:29:51.68,257.85508,-39.49769, Possible PN
4594,347.7-00.7,RPZM 8,15:51.6,-39:33:08.24,258.96506,-39.55229, True PN
4595,352.9-09.8,WRAY 16-376,10:37.6,-39:53:14.42,272.65648,-39.88734, True PN
4596,341.5+12.1,Sand 3,06:28.5,-35:45:12.71,241.6186,-35.75353, Possible PN
4603,351.1-01.3,RPZM 19,28:21.3,-37:05:30.30,262.08871,-37.09175, Possible PN
4607,351.5+02.5,PM 1-134,13:43.4,-34:38:26.38,258.43075,-34.64066, Possible PN
4608,352.7+02.6,PM 1-136,16:26.2,-33:33:23.40,259.10902,-33.5565, Likely PN
4623,355.0-06.1,PN PM 1-196,58:54.4,-36:21:16.42,269.72646,-36.35456, Possible PN
4624,356.2-05.1,K 5-37,57:15.6,-34:47:34.44,269.315,-34.7929, Possible PN
4633,354.7+01.7,PM 1-146,25:37.5,-32:28:04.12,261.40638,-32.46781, Possible PN
4634,354.8+04.2,K 5-28,16:14.3,-30:55:35.80,259.05942,-30.92661, True PN
4636,355.6-00.3,RPZM 26,36:20.5,-32:52:38.82,264.08538,-32.87745, Possible PN
4640,355.9-01.4,PN RPZM 33,41:28.2,-33:10:21.25,265.36755,-33.17257, Possible PN
4643,358.0-00.6,PBOZ 9,43:25.2,-30:53:44.16,265.855,-30.8956, Possible PN
4644,355.9-02.3,RPZM 37,45:08.7,-33:36:07.96,266.28641,-33.60221, Possible PN
4645,357.3-01.0,PN RPZM 35,43:15.8,-31:45:44.28,265.816,-31.7623, Possible PN
4648,357.9-02.1,RPZM 41,49:27.1,-31:46:31.08,267.363,-31.7753, Possible PN
4649,358.0-02.7,Al 2-O,51:45.3,-32:03:04.0,267.93888,-32.05111, True PN
4668,359.5+02.2,RPZM 25,35:35.9,-28:07:25.21,263.8995,-28.12367, Possible PN
4673,359.4-00.8,RPZM 39,47:35.3,-29:50:56.04,266.897,-29.8489, Possible PN
4678,359.0+00.0,GRM 1,43:26.9,-29:47:31.20,265.862,-29.792, Possible PN
4679,359.3-01.1,PM 1-178,48:51.9,-30:05:19.03,267.2161,-30.08862, Possible PN
4689,000.9-05.4,PN PM 1-214,09:38.0,-30:48:53.50,272.40851,-30.81486, Possible PN
4696,000.8+05.2,PBOZ 5,27:38.5,-25:22:26.00,261.9105,-25.37389, True PN
4698,000.8+01.3a,PM 1-173,42:33.1,-27:28:24.96,265.638,-27.4736, Possible PN
4701,000.5+00.9,PBOZ 19,43:30.2,-27:56:53.16,265.876,-27.9481, Possible PN
4704,001.2+01.0,K 5-33,44:29.9,-27:20:40.02,266.12473,-27.34445, True PN
4708,003.8+00.3,PM 1-186,52:59.3,-25:27:27.36,268.2472,-25.4576, True PN
4710,002.4-01.7,PBOZ 32,58:12.0,-27:41:21.84,269.55,-27.6894, Possible PN
4732,011.7-06.6,M 1-55,36:33.8,-21:49:02.64,279.141,-21.8174, True PN
4734,011.3+02.6,PN PM 1-199,00:43.2,-17:45:19.08,270.18,-17.7553, Possible PN
4735,015.0-02.4,PN PM 1-233,26:56.2,-16:57:04.7,276.73413,-16.95131, True PN
4737,015.7-00.0,MSX6C G015.7987-00.0060,19:27.4,-15:12:08.28,274.864,-15.2023, Possible PN
4742,015.8+02.7,PM 1-215,09:36.6,-13:48:33.23,272.4025,-13.80923, Possible PN
4748,016.1+07.7,PTB 20,52:15.0,-11:10:36.77,268.06258,-11.17688, True PN
4750,021.3-00.8,IRAS 18303-1043,33:06.4,-10:41:20.62,278.27681,-10.68906, Possible PN
4752,020.4+00.3,MSX6C G020.4320+00.3571,27:03.6,-10:56:24.72,276.765,-10.9402, Possible PN
4757,024.3+00.2,MSX6C G024.3854+00.2867,34:43.8,-07:28:06.02,278.6825,-7.46834, Possible PN
4758,026.4-01.7,PN PM 1-256,45:46.4,-06:32:56.29,281.44328,-6.54897, Possible PN
4760,025.6-03.6,PM 1-259,51:03.7,-08:07:20.24,282.76545,-8.12229, True PN
